45.5240887039503;0.00682920403778553
46.1284761770549;-0.35083344578743
46.3889994923817;-0.325778156518936
46.4914400004199;-0.778321146965027
46.7282474741302;-1.15185165405273
46.7894793486308;-1.21985423564911
46.921497970296;-1.41345345973969
46.8212453787425;-1.69744074344635
46.7548410952359;-1.89990508556366
46.7119698475284;-2.06733417510986
46.6483888142739;-2.22334241867065
46.5951077458287;-2.29478573799133
46.4186304956419;-2.98348236083984
46.3097203819211;-3.30344915390015
46.2143070267516;-3.60122990608215
46.1893396519594;-3.74454307556152
46.0745698526293;-3.98079061508179
45.8180382548754;-4.4600133895874
45.7867636186676;-4.54189968109131
45.7365016555433;-4.89872598648071
45.6015157941909;-5.08966302871704
45.479277252253;-5.45541763305664
45.4755106128223;-5.56231927871704
45.3633047372617;-5.74721908569336
45.3024962703649;-5.94756555557251
45.1568628184829;-6.11598777770996
45.0550202689063;-6.26799249649048
44.9608385146253;-6.62649536132812
44.6360514723751;-7.15118026733398
44.5969085080902;-7.29725503921509
44.4256572575484;-7.51199626922607
44.2408872139497;-7.96473503112793
43.9522331505858;-8.44436931610107
43.9019127700918;-8.60769557952881
43.8089451272928;-8.72145938873291
43.7083587033303;-8.94898891448975
43.6494699555464;-9.13000297546387
43.5792958999954;-9.30312633514404
43.5169999209843;-9.6436185836792
43.2591512886346;-10.0053491592407
43.2300536535848;-10.0753173828125
43.1143435014839;-10.2021503448486
42.9815500740869;-10.5304126739502
42.8340474114578;-10.8862943649292
42.6593547471722;-11.3806476593018
42.4928430074628;-11.7118835449219
42.3673346725692;-11.9204092025757
42.2851051125791;-12.1043453216553
42.0456081372154;-12.4571285247803
41.9156801707267;-12.6471138000488
41.6867032069041;-12.9628105163574
41.5647681904025;-13.1680402755737
41.5334223005985;-13.241868019104
41.4319909456344;-13.4268922805786
41.3184302009819;-13.6020097732544
41.2689950853587;-13.694712638855
41.1049724603351;-13.9640579223633
40.9956773543053;-14.1042947769165
40.8283869605761;-14.419038772583
40.73157644473;-14.5976858139038
40.6622755641621;-14.720043182373
40.579426702153;-14.9190692901611
40.4467201200613;-15.0844964981079
40.3550056738519;-15.2952461242676
40.2561232629064;-15.434061050415
40.1144826014946;-15.6285219192505
40.0402043564929;-15.854528427124
39.9174235953538;-16.0325660705566
39.8666635220946;-16.0916061401367
39.8666635220946;-16.0916061401367
39.7440928649168;-16.3325424194336
39.5614641212097;-16.7496356964111
39.3979634597128;-16.9628753662109
39.2980543662001;-17.1764297485352
39.1381769095117;-17.3619575500488
38.9338505609137;-17.6677494049072
38.8992509505513;-17.7312965393066
38.7605633501149;-17.9813423156738
38.6759934777272;-18.0710029602051
38.5879494211454;-18.1592464447021
38.5141365234325;-18.2584056854248
38.4439392007509;-18.4034042358398
38.40388661408;-18.5164165496826
38.2292950137407;-18.7119827270508
38.1151148683429;-18.913501739502
38.0809949014546;-18.9601268768311
37.9670865939531;-19.1091995239258
37.9092055029722;-19.185115814209
37.8253351644371;-19.2898826599121
37.7533341015104;-19.3321170806885
37.5496270982661;-19.5400390625
37.5309932237948;-19.5654811859131
37.4422313277899;-19.6688022613525
37.406152481541;-19.7100791931152
37.2320873506359;-19.9291496276855
37.1759956693764;-19.9862670898438
37.00124529257;-20.2886486053467
36.9024243143884;-20.4664459228516
36.8019521289975;-20.6110897064209
36.6042528750914;-20.9690361022949
36.5081890018803;-21.128023147583
36.4676788855473;-21.225715637207
36.2394412816982;-21.5814800262451
36.1762642770801;-21.7310276031494
36.1173463716273;-21.8968048095703
36.1141734875812;-21.9069290161133
36.0183165815258;-22.1004829406738
35.937536866765;-22.2162990570068
35.83807917896;-22.4669132232666
35.6261496446791;-22.622838973999
35.4678205206717;-22.8058128356934
35.2838086340283;-23.0153865814209
34.9668550350944;-23.3767738342285
34.9188264370188;-23.6984977722168
34.5894031002657;-23.9693813323975
34.4764879422388;-24.2029876708984
34.3734696407659;-24.353214263916
34.3129533369832;-24.4637069702148
34.1229737331365;-24.9274768829346
34.1124471615327;-24.9631671905518
34.0981315533442;-25.0256938934326
34.0775044561868;-25.1790447235107
34.0450232959254;-25.2297286987305
34.0246744951263;-25.2642288208008
33.973387674325;-25.364616394043
33.9591541649487;-25.3858032226562
33.8399961195302;-25.5108814239502
33.5894655564516;-25.8760585784912
33.4613217937492;-26.0953598022461
33.1071750304652;-26.5358638763428
32.85835231096;-26.9848709106445
32.5306150919724;-27.4050025939941
32.4490975279327;-27.6993885040283
32.2408416306539;-28.0616798400879
31.8949275301287;-28.2828197479248
31.8334174935987;-28.3577136993408
31.6754177672791;-28.5591297149658
31.587898422108;-28.7387676239014
31.4734941875768;-28.9060707092285
31.4173943771231;-29.0091209411621
31.2803523362214;-29.1794872283936
31.2130944652658;-29.2698669433594
31.1009774176007;-29.4254455566406
31.0443026515407;-29.5132369995117
30.9172979657084;-29.6169834136963
30.7799863616644;-29.7770156860352
